Site,Plot,PlotID,Year,Sample_ID,old_treeID,new_TreeID,family,genus,species,Type,C_percent,d13C_permil,N_percent,Cb_percent,d15N_permil,bulk_d13C_permil,herbarium_id,source_file,Elevation_m
Guacamayos,8.0,Guacamayos_8,2006,p08-206,206.0,,Rubiaceae,Palicourea,cf,leaf pulverized,42.0863074717965,-29.5738043285129,2.912461187577434,40.53996693433797,0.84,-30.03,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1653,1653.0,,Actinidiaceae,Saurauia,sp.,leaf pulverized,43.4645346303749,-31.1613934043707,1.743159137534957,40.70580967838457,2.15,-32.61,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-212,212.0,8139.0,Cunoniaceae,Weinmannia,pinnata,leaf pulverized,40.3719427357773,-29.7396234387908,1.862176770779177,43.63167965876388,-2.56,-31.54,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-168,168.0,,Rubiaceae,Palicourea,stenosepala,leaf pulverized,42.4081127377562,-29.9530213309851,2.447277889851237,39.30166920684579,-0.2,-29.98,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1654,1654.0,,Rubiaceae,Faramea,oblongifolia,leaf pulverized,43.5121387209819,-27.5488541344373,1.557489229414958,39.51619002096235,-1.62,-29.08,,iWUE_OYC_GUA.xlsx,
Guacamayos,8.0,Guacamayos_8,2006,p08-214,214.0,8135.0,Lauraceae,Cryptocarya,aschersoniana,leaf pulverized,43.6088693700159,-31.6674229333118,1.920145378417257,46.34900290617749,-0.31,-33.48,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1645,1645.0,,Rubiaceae,Palicourea,stenosepala,leaf pulverized,43.6240424137866,-30.5377543510784,2.703386443962728,39.50691828828367,1.88,-31.17,,iWUE_OYC_GUA.xlsx,
Guacamayos,55.0,Guacamayos_55,2006,p55-1672,1672.0,,Actinidiaceae,Saurauia,sp.,leaf pulverized,42.3664417049092,-27.4103398577115,2.034099942167312,44.410913471126726,-0.66,-29.38,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-183,183.0,8150.0,Rubiaceae,Joosia,umbellifera,leaf pulverized,41.02,-30.2,2.797968727764726,43.538862565308825,3.78,-32.02,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-183,183.0,8150.0,Rubiaceae,Joosia,umbellifera,leaf pulverized,41.02,-30.2,2.019997804176686,32.532148879918836,2.017886272257323,-28.07851681360693,,iWUE_OYC_GUA.xlsx,
Guacamayos,7.0,Guacamayos_7,2006,p07-183,183.0,8150.0,Rubiaceae,Joosia,umbellifera,leaf pulverized,41.02,-30.2,2.938196230007473,42.21344425150206,4.020183802412406,-32.21653663103691,,iWUE_OYC_GUA.xlsx,
Guacamayos,6.0,Guacamayos_6,2006,p06-157,157.0,8186.0,Euphorbiaceae,Sapium,stylare,,42.92,-28.53,3.645078452623074,41.61364593228006,5.87,-28.58,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-669,669.0,,Meliaceae,Ruagea,cf,,41.43,-29.16,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-682,682.0,,Meliaceae,Ruagea,cf,,38.34,-30.45,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-687,687.0,,Euphorbiaceae,Margaritaria,,,44.76,-31.23,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-694,694.0,,Rubiaceae,Joosia,umbellifera,,42.36,-28.27,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-695,695.0,,Rubiaceae,Joosia,umbellifera,,41.82,-30.34,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-696,696.0,,Rubiaceae,Elaeagia,,,41.83,-25.96,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-704,704.0,,Rubiaceae,Palicourea,cf,,42.18,-30.11,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-708,708.0,,Clethraceae,Clethra,fagifolia,,42.26,-30.48,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-712,712.0,,Sapotaceae,Pouteria,baehniana,,42.31,-28.23,,,,,,iWUE_OYC_GUA.xlsx,
Guacamayos,27.0,Guacamayos_27,2006,p27-714,714.0,,Myrsinaceae,Myrsine,coriaceae,,44.86,-30.17,,,,,,iWUE_OYC_GUA.xlsx,
